epoch;modelOut;label;loss;running_avg
0.0;0.6928;-6.3946;50.2308;0.008
0.0;0.6768;-7.8387;72.5138;0.012
0.0;0.6677;-10.7754;130.9439;0.022
0.0;0.6636;-0.1053;0.5913;0.0
0.0;0.6872;-2.0481;7.4818;0.001
0.0;0.7054;-1.9483;7.0423;0.001
0.0;0.7283;-0.798;2.3298;0.0
0.0;0.7453;12.6357;141.3834;0.023
0.0;0.748;27.4409;712.5125;0.118
0.0;0.7696;30.7992;901.7725;0.149
0.0;0.7942;2.155;1.8518;0.0
0.0;0.7908;-0.4881;1.6355;0.0
0.0;0.7964;1.7504;0.9102;0.0
0.0;0.8181;11.7998;120.5961;0.02
0.0;0.8366;-14.8409;245.7857;0.04
0.0;0.8301;16.9706;260.5155;0.043
0.0;0.8318;-0.2964;1.2728;0.0
0.0;0.8529;-0.857;2.9237;0.0
0.0;0.8408;1.7857;0.8928;0.0
0.0;0.8441;-15.7874;276.6093;0.045
0.0;0.8038;-2.3284;9.8111;0.002
0.0;0.7782;-4.8632;31.8253;0.005
0.0;0.7568;10.8893;102.6666;0.017
0.0;0.7412;8.6599;62.7061;0.01
0.0;0.735;-2.8193;12.6332;0.002
0.0;0.7112;-0.3164;1.0559;0.0
0.0;0.6962;-4.7938;30.14;0.005
0.0;0.6717;8.0776;54.8469;0.009
0.0;0.6776;7.0967;41.2052;0.007
0.0;0.6685;-0.3164;0.9699;0.0
0.0;0.6644;-4.188;23.5459;0.004
0.0;0.6594;-10.4537;123.5015;0.02
0.0;0.6647;0.156;0.2587;0.0
0.0;0.6394;-8.6208;85.7525;0.014
0.0;0.6349;-1.0038;2.6854;0.0
0.0;0.6442;2.1669;2.3188;0.0
0.0;0.64;-6.4471;50.2276;0.008
0.0;0.6532;4.7182;16.5244;0.003
0.0;0.6886;-1.6022;5.2479;0.001
0.0;0.7065;0.3056;0.1607;0.0
0.0;0.7097;0.281;0.1837;0.0
0.0;0.7668;9.0681;68.9117;0.011
0.0;0.8222;6.9824;37.9476;0.006
0.0;0.8464;-0.895;3.0325;0.0
0.0;0.8708;-8.3299;84.6521;0.013
0.0;0.8881;0.5292;0.1288;0.0
0.0;0.8919;-2.8931;14.3265;0.002
0.0;0.8805;-4.7935;32.1948;0.005
0.0;0.8963;-14.5224;237.7375;0.037
0.0;0.9042;-11.0438;142.7554;0.022
0.0;0.9046;4.3193;11.6608;0.002
0.0;0.904;-5.8273;45.3096;0.007
0.0;0.8638;-3.4438;18.5552;0.003
0.0;0.8231;-7.1278;63.2161;0.01
0.0;0.787;-10.6454;130.7;0.02
0.0;0.7576;-16.5339;298.9961;0.046
0.0;0.7412;-2.0893;8.0119;0.001
0.0;0.7384;-13.7446;209.7567;0.032
0.0;0.7049;-0.0538;0.5756;0.0
0.0;0.6762;4.6595;15.8669;0.002
0.0;0.6864;2.7211;4.1401;0.001
0.0;0.7008;-0.4161;1.2474;0.0
0.0;0.6997;10.1802;89.8812;0.014
0.0;0.6941;-3.6341;18.7338;0.003
0.0;0.6833;-2.123;7.8757;0.001
0.0;0.6805;0.6095;0.005;0.0
0.0;0.7092;4.5325;14.6172;0.002
0.0;0.7093;-2.7728;12.125;0.002
0.0;0.6982;4.3193;13.113;0.002
0.0;0.6898;-0.0681;0.5744;0.0
0.0;0.6575;1.4157;0.5749;0.0
0.0;0.6877;-7.2211;62.549;0.009
0.0;0.6123;8.6095;63.956;0.01
0.0;0.6057;3.1421;6.4331;0.001
0.0;0.6081;6.359;33.0729;0.005
0.0;0.5775;-7.8663;71.299;0.011
0.0;0.566;-1.7138;5.1974;0.001
0.0;0.5805;1.7504;1.3687;0.0
0.0;0.5968;-3.5262;16.9992;0.003
0.0;0.5685;2.2302;2.761;0.0
0.0;0.5431;-1.7831;5.4113;0.001
0.0;0.5809;2.0544;2.1711;0.0
0.0;0.5978;7.2671;44.4784;0.007
0.0;0.5865;8.3426;60.1561;0.009
0.0;0.5836;-4.5148;25.9937;0.004
0.0;0.6002;-8.8406;89.1293;0.013
0.0;0.6284;5.9846;28.6892;0.004
0.0;0.6233;-4.8359;29.8027;0.004
0.0;0.6195;-1.4912;4.4547;0.001
0.0;0.595;19.2433;347.759;0.051
0.0;0.6078;-5.7049;39.85;0.006
0.0;0.6138;-5.342;35.4719;0.005
0.0;0.6145;-5.2526;34.4221;0.005
0.0;0.6348;-6.0922;45.2528;0.007
0.0;0.6561;-1.1287;3.1854;0.0
0.0;0.648;15.5085;220.8334;0.032
0.0;0.6349;-3.4108;16.3682;0.002
0.0;0.6151;10.0316;88.6713;0.013
0.0;0.6033;0.7208;0.0138;0.0
0.0;0.5857;13.8614;176.2447;0.025
0.0;0.5997;12.2145;134.9023;0.019
0.0;0.6044;7.8044;51.8408;0.007
0.0;0.6393;-7.1517;60.6986;0.009
0.0;0.6648;4.5164;14.8351;0.002
0.0;0.6922;-16.9045;309.6442;0.044
0.0;0.666;-4.5583;27.2928;0.004
0.0;0.643;0.1376;0.2554;0.0
0.0;0.6303;10.6828;101.0526;0.014
0.0;0.6513;3.8346;10.1339;0.001
0.0;0.6715;7.1855;42.4317;0.006
0.0;0.6873;-3.9332;21.349;0.003
0.0;0.6945;3.7626;9.4133;0.001
0.0;0.7033;-28.3612;844.7413;0.119
0.0;0.6768;-0.1264;0.6452;0.0
0.0;0.6835;-3.2844;15.7443;0.002
0.0;0.6993;-2.4161;9.7056;0.001
0.0;0.7005;-0.0538;0.5689;0.0
0.0;0.7089;16.4301;247.1559;0.035
0.0;0.7223;4.5325;14.517;0.002
0.0;0.7124;2.6345;3.6944;0.001
0.0;0.7027;-0.7773;2.1904;0.0
0.0;0.698;6.1459;29.6791;0.004
0.0;0.7121;0.3481;0.1325;0.0
0.0;0.7058;-0.7786;2.2037;0.0
0.0;0.7097;2.2286;2.3072;0.0
0.0;0.728;4.8681;17.1407;0.002
0.0;0.7361;1.9389;1.4467;0.0
0.0;0.7281;-5.4905;38.6715;0.005
0.0;0.7278;2.2438;2.2981;0.0
0.0;0.7446;-1.8649;6.8097;0.001
0.0;0.7698;-9.1314;98.0346;0.013
0.0;0.7679;17.3331;274.4081;0.038
0.0;0.7787;-4.3408;26.2091;0.004
0.0;0.7516;10.8426;101.8281;0.014
0.0;0.7385;-1.2616;4.0006;0.001
0.0;0.7348;-2.6264;11.2979;0.002
0.0;0.7268;-1.2185;3.7841;0.001
0.0;0.7027;11.2587;111.4299;0.015
0.0;0.6886;8.0679;54.4531;0.007
0.0;0.6707;-6.7116;54.4982;0.007
0.0;0.6603;2.7868;4.5222;0.001
0.0;0.6785;8.6566;63.65;0.009
0.0;0.6725;-11.4505;146.9671;0.02
0.0;0.6537;8.8191;66.6735;0.009
0.0;0.615;0.5654;0.0025;0.0
0.0;0.5971;3.5175;8.5286;0.001
0.0;0.5811;9.0012;70.8978;0.01
0.0;0.5742;9.4595;78.9482;0.011
0.0;0.6108;8.6414;64.4904;0.009
0.0;0.6419;0.6458;0.0;0.0
0.0;0.6327;4.6604;16.2221;0.002
0.0;0.6348;-4.7935;29.4668;0.004
0.0;0.6401;-10.4537;123.0709;0.016
0.0;0.618;-1.9226;6.4545;0.001
0.0;0.6108;-4.5851;26.9974;0.004
0.0;0.5979;-3.1044;13.7071;0.002
0.0;0.6091;10.596;99.7384;0.013
0.0;0.6323;1.0814;0.2017;0.0
0.0;0.626;25.986;643.1295;0.085
0.0;0.6151;5.7368;26.2312;0.003
0.0;0.622;-8.9026;90.7167;0.012
0.0;0.6081;1.0287;0.1769;0.0
0.0;0.5925;-4.8359;29.4672;0.004
0.0;0.5727;7.9056;53.7707;0.007
0.0;0.564;7.1093;42.8415;0.006
0.0;0.5646;12.1972;135.3169;0.018
0.0;0.6197;4.0565;11.8121;0.002
0.0;0.6705;-2.2037;8.2609;0.001
0.0;0.6836;0.5752;0.0117;0.0
0.0;0.6798;-4.6936;28.8731;0.004
0.0;0.6648;-15.7149;268.2952;0.035
0.0;0.665;-22.9734;558.7753;0.073
0.0;0.6843;2.2577;2.4757;0.0
0.0;0.7008;0.8233;0.015;0.0
0.0;0.6839;5.8467;26.6541;0.003
0.0;0.6789;-11.9024;158.2904;0.021
0.0;0.6884;4.3263;13.2343;0.002
0.0;0.7093;-1.9136;6.8794;0.001
0.0;0.7388;9.9098;84.1066;0.011
0.0;0.7474;6.6399;34.7208;0.004
0.0;0.7476;10.0027;85.6572;0.011
0.0;0.7513;8.0647;53.4852;0.007
0.0;0.7273;-4.7081;29.5437;0.004
0.0;0.689;-5.6079;39.6512;0.005
0.0;0.6553;-1.7971;6.0141;0.001
0.0;0.6441;9.1962;73.1372;0.009
0.0;0.6228;-4.3391;24.6196;0.003
0.0;0.5997;-6.7429;53.9133;0.007
0.0;0.5743;-1.2028;3.1581;0.0
0.0;0.5447;6.1548;31.4733;0.004
0.0;0.4956;-1.7991;5.2659;0.001
0.0;0.4685;23.7744;543.164;0.069
0.0;0.4766;-16.9045;302.1012;0.038
0.0;0.5231;7.0714;42.8805;0.005
0.0;0.5873;5.9004;28.2292;0.004
0.0;0.5984;0.3566;0.0585;0.0
0.0;0.5933;2.7868;4.8113;0.001
0.0;0.6197;-17.1134;314.4611;0.04
0.0;0.6424;9.4777;78.0629;0.01
0.0;0.6566;2.5035;3.411;0.0
0.0;0.6403;-21.6761;498.0189;0.062
0.0;0.5974;-8.1567;76.6335;0.01
0.0;0.564;-0.8323;1.9496;0.0
0.0;0.5579;3.0157;6.0407;0.001
0.0;0.5766;-1.7374;5.3548;0.001
0.0;0.606;5.1395;20.553;0.003
0.0;0.6149;20.133;380.9563;0.047
0.0;0.6218;-0.7598;1.9088;0.0
0.0;0.6261;-14.7468;236.3275;0.029
0.0;0.6218;2.7203;4.4033;0.001
0.0;0.6304;-0.7255;1.8385;0.0
0.0;0.6446;-8.4894;83.4293;0.01
0.0;0.6386;-0.9891;2.6492;0.0
0.0;0.6428;9.5912;80.0733;0.01
0.0;0.6425;9.4729;77.9763;0.01
0.0;0.6395;1.7953;1.3358;0.0
0.0;0.6334;0.547;0.0075;0.0
0.0;0.6186;-19.8922;420.693;0.052
0.0;0.5956;-11.0797;136.3132;0.017
0.0;0.5896;4.6764;16.7022;0.002
0.0;0.5847;-5.1979;33.4381;0.004
0.0;0.5674;0.0327;0.2859;0.0
0.0;0.5568;3.8534;10.867;0.001
0.0;0.5379;-9.1935;94.7016;0.012
0.0;0.5389;9.9098;87.813;0.011
0.0;0.5456;4.8681;18.6843;0.002
0.0;0.5568;-0.7712;1.7636;0.0
0.0;0.5615;11.0136;109.2467;0.013
0.0;0.5751;-1.1576;3.0021;0.0
0.0;0.5902;-5.0297;31.5827;0.004
0.0;0.6037;-0.6894;1.672;0.0
0.0;0.6201;-11.0438;136.0469;0.016
0.0;0.617;3.4806;8.2003;0.001
0.0;0.6249;-5.9653;43.4296;0.005
0.0;0.6077;5.1177;20.3402;0.002
0.0;0.6045;-2.7935;11.5465;0.001
0.0;0.6166;3.8534;10.4764;0.001
0.0;0.6419;0.5748;0.0045;0.0
0.0;0.6415;0.1296;0.262;0.0
0.0;0.6474;0.0;0.4191;0.0
0.0;0.6436;-11.5268;148.119;0.018
0.0;0.6306;4.381;14.0655;0.002
0.0;0.6229;-32.5902;1103.1104;0.131
0.0;0.5849;2.6814;4.3955;0.001
0.0;0.5724;2.9719;5.7572;0.001
0.0;0.5557;-0.5139;1.144;0.0
0.0;0.5276;-1.8429;5.6194;0.001
0.0;0.5103;7.6232;50.5925;0.006
0.0;0.5284;-2.9627;12.1875;0.001
0.0;0.5316;8.8406;69.0397;0.008
0.0;0.5278;-9.3273;97.1228;0.011
0.0;0.511;3.1977;7.2182;0.001
0.0;0.5083;-3.9768;20.1156;0.002
0.0;0.5289;14.3087;189.8809;0.022
0.0;0.5513;-17.9203;341.2022;0.04
0.0;0.5479;0.419;0.0166;0.0
0.0;0.5476;-5.7368;39.4941;0.005
0.0;0.5497;0.9077;0.1281;0.0
0.0;0.5424;-6.3425;47.4011;0.006
0.0;0.5519;10.6828;102.6351;0.012
0.0;0.5778;6.3864;33.7398;0.004
0.0;0.598;-9.1692;95.3975;0.011
0.0;0.5844;2.9792;5.7348;0.001
0.0;0.5656;3.4511;8.3262;0.001
0.0;0.5691;-5.0104;31.1309;0.004
0.0;0.5734;2.6636;4.3692;0.001
0.0;0.5834;-0.6894;1.6198;0.0
0.0;0.5918;-1.0783;2.7892;0.0
0.0;0.5794;-1.4864;4.2678;0.0
0.0;0.5862;-1.4912;4.3152;0.0
0.0;0.5789;6.2183;31.8021;0.004
0.0;0.5702;-2.6411;10.3125;0.001
0.0;0.5523;-0.9105;2.1396;0.0
0.0;0.5285;1.0548;0.277;0.0
0.0;0.5251;4.0363;12.3284;0.001
0.0;0.5524;-1.9071;6.0491;0.001
0.0;0.5866;7.2053;43.807;0.005
0.0;0.6069;10.3035;94.0248;0.011
0.0;0.6405;4.0501;11.6257;0.001
0.0;0.6584;1.4518;0.6295;0.0
0.0;0.682;-0.3606;1.0868;0.0
0.0;0.6751;0.1712;0.2539;0.0
0.0;0.6766;4.1926;12.3624;0.001
0.0;0.6752;-0.6552;1.7699;0.0
0.0;0.6624;-0.8473;2.2792;0.0
0.0;0.6595;-22.9298;556.4566;0.063
0.0;0.6615;5.2893;21.4162;0.002
0.0;0.6672;0.6456;0.0005;0.0
0.0;0.6628;-11.0303;136.7282;0.015
0.0;0.6448;4.324;13.5363;0.002
0.0;0.6658;-0.7773;2.0826;0.0
0.0;0.6607;-6.728;54.5923;0.006
0.0;0.6576;3.109;6.0094;0.001
0.0;0.6824;-14.2898;224.1663;0.025
0.0;0.7063;-5.6658;40.6032;0.005
0.0;0.7009;-2.1184;7.9484;0.001
0.0;0.6722;-6.2459;47.8606;0.005
0.0;0.6574;-3.8626;20.4308;0.002
0.0;0.6668;1.444;0.6041;0.0
0.0;0.6676;0.4011;0.071;0.0
0.0;0.6658;3.2058;6.4519;0.001
0.0;0.6587;-3.3252;15.8712;0.002
0.0;0.6554;5.1395;20.1077;0.002
0.0;0.6327;-2.8098;11.8507;0.001
0.0;0.6126;1.1331;0.2708;0.0
0.0;0.5977;6.9824;40.7636;0.005
0.0;0.5994;-3.2406;14.7456;0.002
0.0;0.5927;0.3566;0.0558;0.0
0.0;0.5843;0.0;0.3414;0.0
0.0;0.576;17.0522;271.4664;0.03
0.0;0.5707;-3.4856;16.4541;0.002
0.0;0.5803;12.5026;142.1432;0.016
0.0;0.6013;-1.5439;4.6017;0.001
0.0;0.6127;4.7056;16.7516;0.002
0.0;0.6302;-9.6319;105.3098;0.012
0.0;0.6232;0.7939;0.0292;0.0
0.0;0.6527;-0.1812;0.6955;0.0
0.0;0.6654;0.6095;0.0031;0.0
0.0;0.6735;-3.7685;19.732;0.002
0.0;0.6578;9.1682;72.428;0.008
0.0;0.6589;-18.0892;351.4943;0.038
0.0;0.6247;-3.1586;14.3133;0.002
0.0;0.565;-5.0104;31.0846;0.003
0.0;0.5159;2.9599;5.9734;0.001
0.0;0.4933;-9.1872;93.7124;0.01
0.0;0.4565;2.3233;3.4851;0.0
0.0;0.462;-9.2864;95.0314;0.01
0.0;0.4553;7.6091;51.1773;0.006
0.0;0.469;-1.8247;5.2612;0.001
0.0;0.4852;5.2437;22.6432;0.002
0.0;0.4984;0.5571;0.0034;0.0
0.0;0.4991;-14.8831;236.6108;0.025
0.0;0.4774;2.8459;5.6095;0.001
0.0;0.465;12.5026;144.9055;0.016
0.0;0.4609;-1.7314;4.8061;0.001
0.0;0.4523;3.09;6.9574;0.001
0.0;0.4629;-35.4129;1287.0685;0.138
0.0;0.4201;17.9406;306.9687;0.033
0.0;0.4193;7.1334;45.0798;0.005
0.0;0.4316;0.2584;0.03;0.0
0.0;0.4439;10.1142;93.5148;0.01
0.0;0.4637;5.6585;26.9856;0.003
0.0;0.479;4.3193;14.7484;0.002
0.0;0.514;-19.1418;386.3511;0.041
0.0;0.5178;-7.7924;69.0596;0.007
0.0;0.5052;-16.7665;298.3117;0.032
0.0;0.4819;-2.1345;6.8455;0.001
0.0;0.4624;5.2699;23.1121;0.002
0.0;0.4513;8.3125;61.7997;0.007
0.0;0.4488;6.92;41.8768;0.004
0.0;0.4431;10.0984;93.2243;0.01
0.0;0.4433;4.5989;17.2689;0.002
0.0;0.4487;3.1997;7.5676;0.001
0.0;0.471;-21.0988;465.2582;0.049
0.0;0.449;-4.8577;28.1606;0.003
0.0;0.4374;8.0661;58.1965;0.006
0.0;0.4041;-8.5653;80.451;0.008
0.0;0.384;-0.8323;1.4795;0.0
0.0;0.3979;3.7828;11.4575;0.001
0.0;0.3925;3.1421;7.5601;0.001
0.0;0.3432;9.3481;81.0877;0.008
0.0;0.3252;25.8828;653.1887;0.068
0.0;0.3217;3.6803;11.28;0.001
0.0;0.3239;-0.0872;0.1689;0.0
0.0;0.3044;1.3608;1.1159;0.0
0.0;0.258;13.8734;185.3794;0.019
0.0;0.2367;0.1164;0.0145;0.0
0.0;0.2455;-20.8364;444.443;0.046
0.0;0.2388;16.5723;266.782;0.028
0.0;0.2394;-9.4909;94.6779;0.01
0.0;0.255;7.6719;55.0098;0.006
0.0;0.2689;2.6596;5.715;0.001
0.0;0.2758;-3.5123;14.3494;0.001
0.0;0.2616;-5.4505;32.6281;0.003
0.0;0.2281;3.09;8.1903;0.001
0.0;0.2121;9.0012;77.2481;0.008
0.0;0.1886;1.9166;2.9858;0.0
0.0;0.146;-0.1974;0.1179;0.0
0.0;0.1762;-2.0662;5.0283;0.001
0.0;0.2299;1.0652;0.6977;0.0
0.0;0.2836;10.4866;104.1012;0.011
0.0;0.3267;15.5583;231.9994;0.024
0.0;0.3489;-22.1036;504.1125;0.051
0.0;0.335;4.2722;15.5017;0.002
0.0;0.3257;7.0726;45.521;0.005
0.0;0.3514;22.8095;504.3629;0.051
0.0;0.3875;-13.8218;201.9033;0.021
0.0;0.403;2.0068;2.5719;0.0
0.0;0.4138;1.269;0.7314;0.0
0.0;0.425;7.7294;53.353;0.005
0.0;0.4268;7.6625;52.3547;0.005
0.0;0.4255;-3.3083;13.9419;0.001
0.0;0.4056;0.102;0.0922;0.0
0.0;0.3916;1.0991;0.5006;0.0
0.0;0.3897;-14.8063;230.9194;0.023
0.0;0.3848;-2.8499;10.4635;0.001
0.0;0.4091;-10.1594;111.6943;0.011
0.0;0.4231;-3.3353;14.1262;0.001
0.0;0.4348;-30.8587;979.2877;0.098
0.0;0.4072;21.8419;459.4426;0.046
0.0;0.4209;24.4432;577.0726;0.058
0.0;0.4661;-10.3556;117.1088;0.012
0.0;0.4826;-0.4042;0.7864;0.0
0.0;0.4826;2.2705;3.1967;0.0
0.0;0.4874;6.8962;41.0726;0.004
0.0;0.4989;2.917;5.8471;0.001
0.0;0.4948;18.529;325.2305;0.032
0.0;0.4794;13.6484;173.4231;0.017
0.0;0.4702;-2.9321;11.5751;0.001
0.0;0.5156;-3.0574;12.7664;0.001
0.0;0.5423;6.4947;35.4317;0.004
0.0;0.5344;-3.8626;19.3334;0.002
0.0;0.5448;14.691;200.1126;0.02
0.0;0.569;9.12;73.12;0.007
0.0;0.5911;12.4119;139.7321;0.014
0.0;0.6105;2.7962;4.777;0.0
0.0;0.5895;6.8247;38.8784;0.004
0.0;0.5641;-19.8848;418.1563;0.041
0.0;0.5346;-0.3735;0.8246;0.0
0.0;0.4943;-2.5465;9.2468;0.001
0.0;0.4771;6.8247;40.2923;0.004
0.0;0.5192;4.0517;12.4787;0.001
0.0;0.5656;2.6904;4.5146;0.0
0.0;0.586;1.6758;1.1877;0.0
0.0;0.6072;4.1876;12.8192;0.001
0.0;0.6212;-2.8502;12.0506;0.001
0.0;0.6423;-8.6439;86.2339;0.008
0.0;0.6162;5.7769;26.6332;0.003
0.0;0.6035;4.643;16.3177;0.002
0.0;0.5813;-14.278;220.7991;0.022
0.0;0.557;-4.403;24.6019;0.002
0.0;0.5234;-1.9062;5.9028;0.001
0.0;0.5261;13.8129;176.5391;0.017
0.0;0.5508;8.8367;68.6573;0.007
0.0;0.586;-1.6197;4.865;0.0
0.0;0.6221;9.5705;80.0746;0.008
0.0;0.6386;3.4289;7.7857;0.001
0.0;0.6636;-0.9463;2.5917;0.0
0.0;0.6694;-9.1692;96.7972;0.009
0.0;0.649;2.1899;2.3745;0.0
0.0;0.6364;5.0326;19.3265;0.002
0.0;0.6425;-2.557;10.2365;0.001
0.0;0.6427;0.245;0.1582;0.0
0.0;0.6066;12.2145;134.7426;0.013
0.0;0.5912;8.3389;60.0273;0.006
0.0;0.5804;-5.8273;41.0577;0.004
0.0;0.5642;19.908;374.1817;0.036
0.0;0.5717;-1.6812;5.0753;0.0
0.0;0.5778;1.997;2.0141;0.0
0.0;0.5583;3.1551;6.7435;0.001
0.0;0.5464;4.2722;13.8817;0.001
0.0;0.5605;0.7639;0.0414;0.0
0.0;0.5848;3.5757;8.9453;0.001
0.0;0.5517;-1.165;2.9473;0.0
0.0;0.5474;6.818;39.3196;0.004
0.0;0.5488;4.5865;16.3031;0.002
0.0;0.5384;10.1802;92.9639;0.009
0.0;0.536;-2.1033;6.966;0.001
0.0;0.5205;0.2998;0.0487;0.0
0.0;0.5116;-1.9226;5.9254;0.001
0.0;0.497;12.3929;141.5113;0.013
0.0;0.5124;6.5142;36.0211;0.003
0.0;0.5232;3.2483;7.4263;0.001
0.0;0.5259;-8.7511;86.0634;0.008
0.0;0.5078;-13.6711;201.0404;0.019
0.0;0.4831;2.2823;3.2369;0.0
0.0;0.4625;5.5536;25.919;0.002
0.0;0.4458;2.4575;4.0472;0.0
0.0;0.4378;1.6014;1.3539;0.0
0.0;0.4089;3.5153;9.6502;0.001
0.0;0.405;6.792;40.7941;0.004
0.0;0.3964;-1.9806;5.65;0.001
0.0;0.3933;-8.5307;79.6383;0.007
0.0;0.3904;1.6958;1.704;0.0
0.0;0.3796;18.2219;318.3479;0.03
0.0;0.3623;3.4955;9.817;0.001
0.0;0.3738;-12.8194;174.0608;0.016
0.0;0.3711;-10.064;108.8911;0.01
0.0;0.3669;-13.957;205.1743;0.019
0.0;0.3692;5.7922;29.4087;0.003
0.0;0.4019;1.4457;1.0895;0.0
0.0;0.4175;1.269;0.7251;0.0
0.0;0.4432;-2.2035;7.0048;0.001
0.0;0.4712;-1.164;2.6741;0.0
0.0;0.489;6.6929;38.4881;0.004
0.0;0.49;-1.3449;3.3671;0.0
0.0;0.4932;-4.0101;20.28;0.002
0.0;0.5129;-0.5139;1.0544;0.0
0.0;0.5345;-22.4144;526.6506;0.049
0.0;0.5242;-0.5215;1.0935;0.0
0.0;0.5254;-1.7831;5.3293;0.0
0.0;0.5254;-7.3684;62.3132;0.006
0.0;0.5055;2.9675;6.0618;0.001
0.0;0.5106;18.2219;313.6894;0.029
0.0;0.5439;-13.7377;203.9644;0.019
0.0;0.5536;11.198;113.3025;0.01
0.0;0.5738;-0.1627;0.5424;0.0
0.0;0.5659;-1.0457;2.5974;0.0
0.0;0.557;-6.4014;48.4195;0.004
0.0;0.551;-10.0632;112.6621;0.01
0.0;0.5261;5.5015;24.754;0.002
0.0;0.5037;-7.3155;61.1396;0.006
0.0;0.4805;-1.3449;3.3322;0.0
0.0;0.4531;4.7881;18.7919;0.002
0.0;0.4511;-2.662;9.691;0.001
0.0;0.4472;5.4968;25.4985;0.002
0.0;0.4404;6.4947;36.655;0.003
0.0;0.4271;13.1729;162.4565;0.015
0.0;0.3996;-30.294;942.0928;0.085
0.0;0.3676;-5.6401;36.0931;0.003
0.0;0.3503;9.0006;74.8284;0.007
0.0;0.37;9.3048;79.8308;0.007
0.0;0.3928;1.5854;1.4221;0.0
0.0;0.4085;-0.3683;0.6034;0.0
0.0;0.3708;11.8829;132.5279;0.012
0.0;0.3715;21.3716;441.0075;0.04
0.0;0.3772;6.2884;34.9419;0.003
0.0;0.4069;8.959;73.1388;0.007
0.0;0.4207;0.343;0.006;0.0
0.0;0.4202;-48.7809;2420.7571;0.217
0.0;0.3899;14.8832;210.0572;0.019
0.0;0.3882;6.2884;34.8127;0.003
0.0;0.3941;1.3351;0.8854;0.0
0.0;0.4213;4.5191;16.7919;0.001
0.0;0.4523;0.9407;0.2386;0.0
0.0;0.4632;6.5087;36.5478;0.003
0.0;0.4799;6.1433;32.0736;0.003
0.0;0.507;-19.2472;390.2305;0.035
0.0;0.5217;7.2201;44.8695;0.004
0.0;0.5224;17.3331;282.6021;0.025
0.0;0.5238;20.8658;413.795;0.037
0.0;0.5343;-13.573;199.0151;0.018
0.0;0.5417;-4.6469;26.9215;0.002
0.0;0.551;1.4331;0.778;0.0
0.0;0.5302;4.4713;15.5326;0.001
0.0;0.5103;-9.3441;97.1087;0.009
0.0;0.4984;-7.2343;59.7957;0.005
0.0;0.472;-3.1219;12.9165;0.001
0.0;0.4793;2.2543;3.1505;0.0
0.0;0.4814;5.3887;24.0814;0.002
0.0;0.5045;-9.2596;95.3384;0.008
0.0;0.5149;8.6858;66.7633;0.006
0.0;0.5037;-21.1574;469.2054;0.041
0.0;0.482;16.5461;258.0543;0.023
0.0;0.4764;34.1751;1135.5964;0.1
0.0;0.4709;-0.1974;0.4466;0.0
0.0;0.4617;0.3872;0.0055;0.0
0.0;0.4492;-1.5964;4.1844;0.0
0.0;0.4295;6.5381;37.3148;0.003
0.0;0.4597;-51.6606;2716.5281;0.237
0.0;0.4322;2.8445;5.8196;0.001
0.0;0.409;-6.8273;52.3631;0.005
0.0;0.3966;2.3519;3.8233;0.0
0.0;0.3963;1.959;2.4419;0.0
0.0;0.4001;2.731;5.4328;0.0
0.0;0.4135;6.5383;37.5135;0.003
0.0;0.4369;14.7128;203.802;0.018
0.0;0.4304;10.8426;108.4142;0.009
0.0;0.4465;2.4418;3.9814;0.0
0.0;0.4584;10.8494;107.9719;0.009
0.0;0.4668;-5.2436;32.6093;0.003
0.0;0.4457;-5.3521;33.6144;0.003
0.0;0.4236;6.4954;36.8669;0.003
0.0;0.4007;-1.8429;5.0337;0.0
0.0;0.3715;1.1426;0.5945;0.0
0.0;0.3529;2.6641;5.3416;0.0
0.0;0.3432;0.9365;0.3519;0.0
0.0;0.3301;-10.0883;108.5441;0.009
0.0;0.3122;35.3413;1227.0375;0.105
0.0;0.3359;-9.0738;88.5429;0.008
0.0;0.3353;-16.6952;290.0373;0.025
0.0;0.3393;-9.0384;87.9406;0.008
0.0;0.3495;2.7868;5.9406;0.001
0.0;0.3467;3.0414;7.2616;0.001
0.0;0.358;6.3337;35.7092;0.003
0.0;0.3941;-0.0823;0.227;0.0
0.0;0.4069;0.4615;0.003;0.0
0.0;0.4131;3.7585;11.1917;0.001
0.0;0.4022;-14.5228;222.7535;0.019
0.0;0.3725;-1.2581;2.6587;0.0
0.0;0.3749;-4.799;26.7691;0.002
0.0;0.3991;2.3452;3.7872;0.0
0.0;0.4285;5.0326;21.1972;0.002
0.0;0.4405;13.351;166.6808;0.014
0.0;0.3989;-0.1264;0.2759;0.0
0.0;0.3701;-9.7872;103.1718;0.009
0.0;0.3463;-1.4588;3.2583;0.0
0.0;0.3424;11.2221;118.3682;0.01
0.0;0.3626;-9.0748;89.0649;0.008
0.0;0.3706;2.9304;6.5528;0.001
0.0;0.4017;-0.5141;0.8386;0.0
0.0;0.4057;-2.7915;10.2221;0.001
0.0;0.4141;-2.8218;10.4707;0.001
0.0;0.3977;-11.239;135.4138;0.011
0.0;0.3632;4.2964;15.4695;0.001
0.0;0.3352;3.1977;8.1936;0.001
0.0;0.3162;-21.3954;471.3961;0.04
0.0;0.3003;-2.3404;6.9731;0.001
0.0;0.3031;4.4078;16.8483;0.001
0.0;0.277;-6.585;47.0861;0.004
0.0;0.249;3.5231;10.7197;0.001
0.0;0.2612;6.6266;40.5187;0.003
0.0;0.2826;-4.0683;18.9301;0.002
